Start Warp Name	Start Warp Group	->	End Warp Name	End Warp Group
LAVENDER_POKECENTER_1F Entrance	(East Kanto)	->	LAVENDER_POKECENTER_1F Exit	(Lavender Center)
MR_FUJIS_HOUSE Entrance	(East Kanto)	->	MR_FUJIS_HOUSE Exit	(Fujis House)
LAVENDER_NAME_RATER Entrance	(East Kanto)	->	LAVENDER_NAME_RATER Exit	(Lavender Name Rater)
MAHOGANY_GYM Exit	(Mahogany Gym)	->	MAHOGANY_GYM Entrance	(Mahogany Rockets Cleared)
MAHOGANY_GYM Exit 2	(Mahogany Gym)	->	MAHOGANY_GYM Entrance	(Mahogany Rockets Cleared)
Mahogany Shop Exit	(Rocket Base Entrance)	->	MAHOGANY_MART_1F Entrance	(Mahogany)
Mahogany Shop Exit 2	(Rocket Base Entrance)	->	MAHOGANY_MART_1F Entrance	(Mahogany)
Rocket Base Entrance	(Rocket Base Entrance Open)	->	TEAM_ROCKET_BASE_B1F Exit	(Rocket Base Statue Room)
MAHOGANY_POKECENTER_1F Stairs	(Mahogany Center)	->	Pokecenter Upstairs Multi-Exit	(Pokemon Center Upstairs)
MAHOGANY_POKECENTER_1F Exit	(Mahogany Center)	->	MAHOGANY_POKECENTER_1F Entrance	(Mahogany)
MAHOGANY_POKECENTER_1F Exit 2	(Mahogany Center)	->	MAHOGANY_POKECENTER_1F Entrance	(Mahogany)
MAHOGANY_RED_GYARADOS_SPEECH_HOUSE Exit	(Mahogoney Gyarados House)	->	MAHOGANY_RED_GYARADOS_SPEECH_HOUSE Entrance	(Mahogany)
MAHOGANY_RED_GYARADOS_SPEECH_HOUSE Exit 2	(Mahogoney Gyarados House)	->	MAHOGANY_RED_GYARADOS_SPEECH_HOUSE Entrance	(Mahogany)
MAHOGANY_MART_1F Entrance	(Mahogany)	->	Mahogany Shop Exit	(Rocket Base Entrance)
MAHOGANY_POKECENTER_1F Entrance	(Mahogany)	->	MAHOGANY_POKECENTER_1F Exit	(Mahogany Center)
MAHOGANY_RED_GYARADOS_SPEECH_HOUSE Entrance	(Mahogany)	->	MAHOGANY_RED_GYARADOS_SPEECH_HOUSE Exit	(Mahogoney Gyarados House)
MAHOGANY_GYM Entrance	(Mahogany Rockets Cleared)	->	MAHOGANY_GYM Exit	(Mahogany Gym)
Mahogany North to Route 43 Gate Entrance	(Mahogany)	->	Mahogany Exit from Route 43	(Mahogany/Route 43 Gate)
Shuckle House Exit	(Shuckle House)	->	Shuckle House Entrance	(Cianwood)
Shuckle House Exit 2	(Shuckle House)	->	Shuckle House Entrance	(Cianwood)
X	(X)	->	X	(X)
X	(X)	->	X	(X)
X	(X)	->	X	(X)
X	(X)	->	X	(X)
MOUNT_MOON_GIFT_SHOP Exit	(Mount Moon Gift Shop)	->	MOUNT_MOON_GIFT_SHOP Entrance	(Mt. Moon Square)
MOUNT_MOON_GIFT_SHOP Exit 2	(Mount Moon Gift Shop)	->	MOUNT_MOON_GIFT_SHOP Entrance	(Mt. Moon Square)
MOUNT_MOON_GIFT_SHOP Entrance	(Mt. Moon Square)	->	MOUNT_MOON_GIFT_SHOP Exit	(Mount Moon Gift Shop)
Mount Moon Square North Entrance	(Mt. Moon Square)	->	Mount Moon Shop Passage Out Exit	(Mount Moon Shop Passage Out)
Mount Moon Sqaure South Entrance	(Mt. Moon Square)	->	Mount Moon Shop Passage In Exit	(Mount Moon Shop Passage In)
Mt Moon Main Shop Path	(Mount Moon Main)	->	Mount Moon Shop Passage Out	(Mount Moon Shop Passage Out)
Mount Moon Main Ledge	(Mount Moon Main Ledge)	->	Mount Moon Shop Passage In	(Mount Moon Shop Passage In)
Mt Moon Route 4 Exit	(Mount Moon Main)	->	Route 4 Mt Moon Entrance	(Route 4)
Mount Moon Shop Passage In	(Mount Moon Shop Passage In)	->	Mount Moon Main Ledge	(Mount Moon Main Ledge)
Mount Moon Shop Passage In Exit	(Mount Moon Shop Passage In)	->	Mount Moon Sqaure South Entrance	(Mt. Moon Square)
Mount Moon Shop Passage Out	(Mount Moon Shop Passage Out)	->	Mt Moon Main Shop Path	(Mount Moon Main)
Mount Moon Shop Passage Out Exit	(Mount Moon Shop Passage Out)	->	Mount Moon Square North Entrance	(Mt. Moon Square)
Mt Moon Route 3 Exit	(Mount Moon Main)	->	Route 3 Mt Moon Entrance	(West Kanto)
Mt Mortar Middle West Exit	(Mt Mortar Middle)	->	Mt Mortar West Cave Entrance	(Mt Mortar West)
Mt Mortar Middle East Exit	(Mt Mortar Middle)	->	Mt Mortar East Cave Entrance	(Mt Mortar East)
Mt Mortar Middle Right Ladder	(Mt Mortar Middle)	->	Mt Mortar Revive Room	(Mt Mortar Revive Room)
Mt Mortar Waterfall Ladder Down	(Mt Mortar Middle Waterfall)	->	Tyrogue Room Exit	(Mortar Surf North)
Mt Mortar Middle Left Ladder	(Mt Mortar Middle)	->	Mt Mortar Ether Room	(Mt Mortar Ether Room)
Mt Mortar Waterfall Ladder Up	(Mt Mortar Middle Waterfall)	->	Mortar Waterfall Ladder Down	(Mortar Waterfall Room North)
Mt Mortar West Cave Entrance	(Mt Mortar West)	->	Mt Mortar Middle West Exit	(Mt Mortar Middle)
Mt Mortar Surf Room Ladder	(Mt Mortar Middle Entrance Hall)	->	Mortar Surf Exit	(Mortar Surf South)
Mt Mortar Middle Exit	(Mt Mortar Middle Entrance Hall)	->	Mortar Entrance Center Entrance	(Route 42 Center)
Mt Mortar Waterfall Cave Entrance	(Mt Mortar Middle Entrance Hall Waterfall)	->	Mortar Waterfall Exit	(Mortar Waterfall Room South)
Mt Mortar East Cave Entrance	(Mt Mortar East)	->	Mt Mortar Middle East Exit	(Mt Mortar Middle)
Mt Mortar Revive Room	(Mt Mortar Revive Room)	->	Mt Mortar Middle Right Ladder	(Mt Mortar Middle)
Mt Mortar East Exit	(Mt Mortar East)	->	Mortar Entrance East Entrance	(Mahogany)
Mt Mortar West Exit	(Mt Mortar West)	->	Mortar Entrance West Entrance	(Route 42 West)
Mt Mortar Ether Room	(Mt Mortar Ether Room)	->	Mt Mortar Middle Left Ladder	(Mt Mortar Middle)
Mortar Waterfall Exit	(Mortar Waterfall Room South)	->	Mt Mortar Waterfall Cave Entrance	(Mt Mortar Middle Entrance Hall Waterfall)
Mortar Waterfall Ladder Down	(Mortar Waterfall Room North)	->	Mt Mortar Waterfall Ladder Up	(Mt Mortar Middle Waterfall)
Mortar Surf Exit	(Mortar Surf South)	->	Mt Mortar Surf Room Ladder	(Mt Mortar Middle Entrance Hall)
Tyrogue Room Exit	(Mortar Surf North)	->	Mt Mortar Waterfall Ladder Down	(Mt Mortar Middle Waterfall)
MOVE_DELETERS_HOUSE Exit	(Move Deleters)	->	MOVE_DELETERS_HOUSE Entrance	(Blackthorn)
MOVE_DELETERS_HOUSE Exit 2	(Move Deleters)	->	MOVE_DELETERS_HOUSE Entrance	(Blackthorn)
MR_FUJIS_HOUSE Exit	(Fujis House)	->	MR_FUJIS_HOUSE Entrance	(East Kanto)
MR_FUJIS_HOUSE Exit 2	(Fujis House)	->	MR_FUJIS_HOUSE Entrance	(East Kanto)
MR_POKEMONS_HOUSE Exit	(Mr Pokemon)	->	MR_POKEMONS_HOUSE Entrance	(Cherrygrove)
MR_POKEMONS_HOUSE Exit 2	(Mr Pokemon)	->	MR_POKEMONS_HOUSE Entrance	(Cherrygrove)
MR_PSYCHICS_HOUSE Exit	(Mr Psychics House)	->	MR_PSYCHICS_HOUSE Entrance	(Saffron)
MR_PSYCHICS_HOUSE Exit 2	(Mr Psychics House)	->	MR_PSYCHICS_HOUSE Entrance	(Saffron)
Contest to Route 35 Exit	(National Park Contest)	->	Route 35 to National Park Gate Exit	(National Park/Route 35 Gate)
Contest to Route 35 Exit 2	(National Park Contest)	->	Route 35 to National Park Gate Exit	(National Park/Route 35 Gate)
Contest to Route 36 Exit	(National Park Contest)	->	Route 36 to National Park Gate Exit	(National Park/Route 36 Gate)
Contest to Route 36 Exit 2	(National Park Contest)	->	Route 36 to National Park Gate Exit	(National Park/Route 36 Gate)
National Park East Exit	(National Park)	->	Route 35 to National Park Gate Exit	(National Park/Route 35 Gate)
National Park East Exit 2	(National Park)	->	Route 35 to National Park Gate Exit 2	(National Park/Route 35 Gate)
National Park South Exit	(National Park)	->	Route 36 to National Park Gate Exit	(National Park/Route 36 Gate)
National Park South Exit 2	(National Park)	->	Route 36 to National Park Gate Exit 2	(National Park/Route 36 Gate)
ELMS_HOUSE Entrance	(New Bark)	->	ELMS_HOUSE Exit	(Elms House)
PLAYERS_HOUSE_1F Entrance	(New Bark)	->	PLAYERS_HOUSE_1F Exit	(Players House)
PLAYERS_NEIGHBORS_HOUSE Entrance	(New Bark)	->	New Bark House Exit	(New Bark House)
ELMS_LAB Entrance	(New Bark)	->	ELMS_LAB Exit	(Elms Lab)
OAKS_LAB Exit	(Oaks Lab)	->	OAKS_LAB Entrance	(West Kanto)
OAKS_LAB Exit 2	(Oaks Lab)	->	OAKS_LAB Entrance	(West Kanto)
OLIVINE_CAFE Exit	(Olivine Cafe)	->	OLIVINE_CAFE Entrance	(Olivine)
OLIVINE_CAFE Exit 2	(Olivine Cafe)	->	OLIVINE_CAFE Entrance	(Olivine)
OLIVINE_HOUSE_BETA Entrance	(Olivine)	->	X	(X)
OLIVINE_GYM Entrance	(Olivine)	->	OLIVINE_GYM Exit	(Olivine Gym)
OLIVINE_GOOD_ROD_HOUSE Entrance	(Olivine)	->	OLIVINE_GOOD_ROD_HOUSE Exit	(Olivine Good Rod House)
OLIVINE_POKECENTER_1F Entrance	(Olivine)	->	OLIVINE_POKECENTER_1F Exit	(Olivine Center)
OLIVINE_MART Entrance	(Olivine)	->	OLIVINE_MART Exit 2	(Olivine Mart)
OLIVINE_PORT_PASSAGE Entrance	(Olivine)	->	OLIVINE_PORT_PASSAGE Exit	(Olivine Port House)
OLIVINE_PORT_PASSAGE Entrance 2	(Olivine)	->	OLIVINE_PORT_PASSAGE Exit 2	(Olivine Port House)
OLIVINE_TIMS_HOUSE Entrance	(Olivine)	->	Olivine Trade House Exit	(Olivine Trade House)
OLIVINE_PUNISHMENT_SPEECH_HOUSE Entrance	(Olivine)	->	OLIVINE_PUNISHMENT_SPEECH_HOUSE Exit	(Olivine Punishment House)
OLIVINE_LIGHTHOUSE_1F Entrance	(Olivine)	->	OLIVINE_LIGHTHOUSE_1F Exit	(Lighthouse 1F)
OLIVINE_CAFE Entrance	(Olivine)	->	OLIVINE_CAFE Exit	(Olivine Cafe)
OLIVINE_GOOD_ROD_HOUSE Exit	(Olivine Good Rod House)	->	OLIVINE_GOOD_ROD_HOUSE Entrance	(Olivine)
OLIVINE_GOOD_ROD_HOUSE Exit 2	(Olivine Good Rod House)	->	OLIVINE_GOOD_ROD_HOUSE Entrance	(Olivine)
OLIVINE_GYM Exit	(Olivine Gym)	->	OLIVINE_GYM Entrance	(Olivine)
OLIVINE_GYM Exit 2	(Olivine Gym)	->	OLIVINE_GYM Entrance	(Olivine)
X	(X)	->	OLIVINE_HOUSE_BETA Entrance	(Olivine)
X	(X)	->	OLIVINE_HOUSE_BETA Entrance	(Olivine)
OLIVINE_LIGHTHOUSE_1F Exit	(Lighthouse 1F)	->	OLIVINE_LIGHTHOUSE_1F Entrance	(Olivine)
OLIVINE_LIGHTHOUSE_1F Exit 2	(Lighthouse 1F)	->	OLIVINE_LIGHTHOUSE_1F Entrance	(Olivine)
Lighthouse 2F Hole Drop Point	(Lighthouse 1F)	->	Lighthouse 2F Drop	(Lighthouse 2F)
Lighthouse 2F Hole Drop Point 2	(Lighthouse 1F)	->	Lighthouse 2F Drop	(Lighthouse 2F)
Lighthouse 1F Up	(Lighthouse 1F)	->	Lighthouse 2F Down	(Lighthouse 2F)
Lighthouse 3F Hole Drop Point	(Lighthouse 2F)	->	Lighthouse 3F Drop	(Lighthouse 3F)
Lighthouse 2F Drop	(Lighthouse 2F)	->	Lighthouse 2F Hole Drop Point	(Lighthouse 1F)
Lighthouse 3F Hole Drop Point 2	(Lighthouse 2F)	->	Lighthouse 3F Drop 2	(Lighthouse 3F)
Lighthouse 2F Drop	(Lighthouse 2F)	->	Lighthouse 2F Hole Drop Point 2	(Lighthouse 1F)
Lighthouse 2F Down	(Lighthouse 2F)	->	Lighthouse 1F Up	(Lighthouse 1F)
Lighthouse 2F Up	(Lighthouse 2F)	->	Lighthouse 3F Down	(Lighthouse 3F)
Lighthouse 3F Up	(Lighthouse 3F)	->	Lighthouse 4F Down	(Lighthouse 4F)
Lighthouse 3F Drop	(Lighthouse 3F)	->	Lighthouse 3F Hole Drop Point	(Lighthouse 2F)
Lighthouse 4F Hole Drop Point	(Lighthouse 3F)	->	Lighthouse 4F Drop	(Lighthouse 4F)
Lighthouse 3F Drop 2	(Lighthouse 3F)	->	Lighthouse 3F Hole Drop Point 2	(Lighthouse 2F)
Lighthouse 4F Hole Drop Point 2	(Lighthouse 3F)	->	Lighthouse 4F Drop 2	(Lighthouse 4F)
Lighthouse 3F Down	(Lighthouse 3F)	->	Lighthouse 2F Up	(Lighthouse 2F)
Lighthouse 4F Middle Hole Drop Point	(Lighthouse 3F Middle)	->	Lighthouse 4F North Drop	(Lighthouse 4F Holes)
Lighthouse 4F Middle Hole Drop Point 2	(Lighthouse 3F Middle)	->	Lighthouse 4F North Drop 2	(Lighthouse 4F Holes)
Lighthouse 3F Middle Up	(Lighthouse 3F Middle)	->	Lighthouse 4F Middle Down	(Lighthouse 4F Middle)
Lighthouse 4F Down	(Lighthouse 4F)	->	Lighthouse 3F Up	(Lighthouse 3F)
Lighthouse 5F Hole Drop Point	(Lighthouse 4F)	->	Lighthouse 5F Drop	(Lighthouse 5F)
Lighthouse 4F Drop	(Lighthouse 4F)	->	Lighthouse 4F Hole Drop Point	(Lighthouse 3F)
Lighthouse 5F Hole Drop Point 2	(Lighthouse 4F)	->	Lighthouse 5F Drop	(Lighthouse 5F)
Lighthouse 4F Drop 2	(Lighthouse 4F)	->	Lighthouse 4F Hole Drop Point 2	(Lighthouse 3F)
Lighthouse 4F Up	(Lighthouse 4F)	->	Lighthouse 5F Down	(Lighthouse 5F)
Lighthouse 4F North Drop	(Lighthouse 4F Holes)	->	Lighthouse 4F Middle Hole Drop Point	(Lighthouse 3F Middle)
Lighthouse 4F North Drop 2	(Lighthouse 4F Holes)	->	Lighthouse 4F Middle Hole Drop Point 2	(Lighthouse 3F Middle)
Lighthouse 4F Middle Down	(Lighthouse 4F Middle)	->	Lighthouse 3F Middle Up	(Lighthouse 3F Middle)
Lighthouse 4F Middle Up	(Lighthouse 4F Middle)	->	Lighthouse 5F Center Down	(Lighthouse 5F Center)
Lighthouse 6F Drop Point	(Lighthouse 5F)	->	Lighthouse Roof Hole	(Lighthouse Roof)
Lighthouse 5F Drop	(Lighthouse 5F)	->	Lighthouse 5F Hole Drop Point	(Lighthouse 4F)
Lighthouse 6F Drop Point 2	(Lighthouse 5F)	->	Lighthouse Roof Hole  2	(Lighthouse Roof)
Lighthouse 5F Drop	(Lighthouse 5F)	->	Lighthouse 5F Hole Drop Point 2	(Lighthouse 4F)
Lighthouse 5F Down	(Lighthouse 5F)	->	Lighthouse 4F Up	(Lighthouse 4F)
Lighthouse 5F Center Up	(Lighthouse 5F Center)	->	Lighthouse Roof Ladder Down	(Lighthouse Roof)
Lighthouse 5F Center Down	(Lighthouse 5F Center)	->	Lighthouse 4F Middle Up	(Lighthouse 4F Middle)
Lighthouse Roof Hole	(Lighthouse Roof)	->	Lighthouse 6F Drop Point	(Lighthouse 5F)
Lighthouse Roof Hole  2	(Lighthouse Roof)	->	Lighthouse 6F Drop Point 2	(Lighthouse 5F)
Lighthouse Roof Ladder Down	(Lighthouse Roof)	->	Lighthouse 5F Center Up	(Lighthouse 5F Center)
OLIVINE_MART Exit	(Olivine Mart)	->	OLIVINE_MART Entrance	(Olivine)
OLIVINE_MART Exit 2	(Olivine Mart)	->	OLIVINE_MART Entrance	(Olivine)
Olivine Center Stairs	(Olivine Center)	->	Pokecenter Upstairs Multi-Exit	(Pokemon Center Upstairs)
OLIVINE_POKECENTER_1F Exit	(Olivine Center)	->	OLIVINE_POKECENTER_1F Entrance	(Olivine)
OLIVINE_POKECENTER_1F Exit 2	(Olivine Center)	->	OLIVINE_POKECENTER_1F Entrance	(Olivine)
OLIVINE_PORT_PASSAGE Exit	(Olivine Port House)	->	OLIVINE_PORT_PASSAGE Entrance	(Olivine)
Olivine Port House to Corridor	(Olivine Port House)	->	Olivine Port Passage Corridor	(Olivine Port Corridor)
OLIVINE_PORT_PASSAGE Exit 2	(Olivine Port House)	->	OLIVINE_PORT_PASSAGE Entrance 2	(Olivine)
OLIVINE_PORT Entrance	(Olivine Port Corridor)	->	Olivine Port Exit	(Olivine Port)
Olivine Port Passage Corridor	(Olivine Port Corridor)	->	Olivine Port House to Corridor	(Olivine Port House)
Olivine Port Exit	(Olivine Port)	->	OLIVINE_PORT Entrance	(Olivine Port Corridor)
OLIVINE_PUNISHMENT_SPEECH_HOUSE Exit	(Olivine Punishment House)	->	OLIVINE_PUNISHMENT_SPEECH_HOUSE Entrance	(Olivine)
OLIVINE_PUNISHMENT_SPEECH_HOUSE Exit 2	(Olivine Punishment House)	->	OLIVINE_PUNISHMENT_SPEECH_HOUSE Entrance	(Olivine)
Olivine Trade House Exit	(Olivine Trade House)	->	OLIVINE_TIMS_HOUSE Entrance	(Olivine)
Olivine Trade House Exit 2	(Olivine Trade House)	->	OLIVINE_TIMS_HOUSE Entrance	(Olivine)
OAKS_LAB Entrance	(West Kanto)	->	OAKS_LAB Exit	(Oaks Lab)
BLUES_HOUSE Entrance	(West Kanto)	->	BLUES_HOUSE Exit	(Blues House)
REDS_HOUSE_1F Entrance	(West Kanto)	->	REDS_HOUSE_1F Exit	(Reds House)
PEWTER_POKECENTER_1F Entrance	(West Kanto)	->	PEWTER_POKECENTER_1F Exit	(Pewter Center)
PEWTER_GYM Entrance	(West Kanto)	->	PEWTER_GYM Exit	(Pewter Gym)
PEWTER_MART Entrance	(West Kanto)	->	PEWTER_MART Exit 2	(Pewter Mart)
PEWTER_NIDORAN_SPEECH_HOUSE Entrance	(West Kanto)	->	PEWTER_NIDORAN_SPEECH_HOUSE Exit	(Pewter Nidoran House)
PEWTER_SNOOZE_SPEECH_HOUSE Entrance	(West Kanto)	->	PEWTER_SNOOZE_SPEECH_HOUSE Exit	(Pewter Snooze House)
PEWTER_GYM Exit	(Pewter Gym)	->	PEWTER_GYM Entrance	(West Kanto)
PEWTER_GYM Exit 2	(Pewter Gym)	->	PEWTER_GYM Entrance	(West Kanto)
PEWTER_MART Exit	(Pewter Mart)	->	PEWTER_MART Entrance	(West Kanto)
PEWTER_MART Exit 2	(Pewter Mart)	->	PEWTER_MART Entrance	(West Kanto)
PEWTER_NIDORAN_SPEECH_HOUSE Exit	(Pewter Nidoran House)	->	PEWTER_NIDORAN_SPEECH_HOUSE Entrance	(West Kanto)
PEWTER_NIDORAN_SPEECH_HOUSE Exit 2	(Pewter Nidoran House)	->	PEWTER_NIDORAN_SPEECH_HOUSE Entrance	(West Kanto)
PEWTER_POKECENTER_1F Stairs	(Pewter Center)	->	Pokecenter Upstairs Multi-Exit	(Pokemon Center Upstairs)
PEWTER_POKECENTER_1F Exit	(Pewter Center)	->	PEWTER_POKECENTER_1F Entrance	(West Kanto)
PEWTER_POKECENTER_1F Exit 2	(Pewter Center)	->	PEWTER_POKECENTER_1F Entrance	(West Kanto)
X	(X)	->	PEWTER_POKECENTER_1F Stairs	(Pewter Center)
PEWTER_SNOOZE_SPEECH_HOUSE Exit	(Pewter Snooze House)	->	PEWTER_SNOOZE_SPEECH_HOUSE Entrance	(West Kanto)
PEWTER_SNOOZE_SPEECH_HOUSE Exit 2	(Pewter Snooze House)	->	PEWTER_SNOOZE_SPEECH_HOUSE Entrance	(West Kanto)
PLAYERS_HOUSE_1F Exit	(Players House)	->	PLAYERS_HOUSE_1F Entrance	(New Bark)
PLAYERS_HOUSE_1F Exit 2	(Players House)	->	PLAYERS_HOUSE_1F Entrance	(New Bark)
Players House Up	(Players Room)	->	Players House Down Exit	(Players House 2F)
Players House Down Exit	(Players House 2F)	->	Players House Up	(Players Room)
New Bark House Exit	(New Bark House)	->	PLAYERS_NEIGHBORS_HOUSE Entrance	(New Bark)
New Bark House Exit 2	(New Bark House)	->	PLAYERS_NEIGHBORS_HOUSE Entrance	(New Bark)
POKE_SEERS_HOUSE Exit	(Cianwood Seers House)	->	POKE_SEERS_HOUSE Entrance	(Cianwood)
POKE_SEERS_HOUSE Exit 2	(Cianwood Seers House)	->	POKE_SEERS_HOUSE Entrance	(Cianwood)
X	(X)	->	X	(X)
X	(X)	->	X	(X)
X	(X)	->	X	(X)
X	(X)	->	X	(X)
X	(X)	->	X	(X)
X	(X)	->	X	(X)
X	(X)	->	X	(X)
POKEMON_FAN_CLUB Exit	(Fan Club)	->	POKEMON_FAN_CLUB Entrance	(Vermilion)
POKEMON_FAN_CLUB Exit 2	(Fan Club)	->	POKEMON_FAN_CLUB Entrance	(Vermilion)
POWER_PLANT Exit	(Power Plant Building)	->	POWER_PLANT Entrance	(Power Entrance)
POWER_PLANT Exit 2	(Power Plant Building)	->	POWER_PLANT Entrance	(Power Entrance)
Radio Tower 1F Up	(Radio Tower 1F)	->	Radio Tower 2F Down	(Radio Tower 2F)
Goldenrod Radio Tower Exit	(Radio Tower 1F)	->	RADIO_TOWER_1F Entrance	(Goldenrod)
Goldenrod Radio Tower Exit 2	(Radio Tower 1F)	->	RADIO_TOWER_1F Entrance	(Goldenrod)
Radio Tower 2F Up	(Radio Tower 2F Rockets)	->	Radio Tower 3F Down	(Radio Tower 3F)
Radio Tower 2F Down	(Radio Tower 2F)	->	Radio Tower 1F Up	(Radio Tower 1F)
Radio Tower 3F Down	(Radio Tower 3F)	->	Radio Tower 2F Up	(Radio Tower 2F Rockets)
Radio Tower 3F Rocket Side Up	(Radio Tower 3F Maybe Card Key)	->	Radio Tower 4F Rocket Side Down	(Radio Tower 4F Rocket Side)
Radio Tower 3F Director Side Up	(Radio Tower 3F)	->	Radio Tower 4F Director Side Down	(Radio Tower 4F Director Side)
Radio Tower 4F Director Side Up	(Radio Tower 4F Director Side)	->	Radio Tower Directors Room Exit	(Radio Tower Directors Room)
Radio Tower 4F Rocket Side Up	(Radio Tower 4F Rocket Side)	->	Radio Tower Hub Exit	(Radio Tower Hub)
Radio Tower 4F Rocket Side Down	(Radio Tower 4F Rocket Side)	->	Radio Tower 3F Rocket Side Up	(Radio Tower 3F Maybe Card Key)
Radio Tower 4F Director Side Down	(Radio Tower 4F Director Side)	->	Radio Tower 3F Director Side Up	(Radio Tower 3F)
Radio Tower Directors Room Exit	(Radio Tower Directors Room)	->	Radio Tower 4F Director Side Up	(Radio Tower 4F Director Side)
Radio Tower Hub Exit	(Radio Tower Hub)	->	Radio Tower 4F Rocket Side Up	(Radio Tower 4F Rocket Side)
REDS_HOUSE_1F Exit	(Reds House)	->	REDS_HOUSE_1F Entrance	(West Kanto)
REDS_HOUSE_1F Exit 2	(Reds House)	->	REDS_HOUSE_1F Entrance	(West Kanto)
Reds Room Entrance	(Reds House)	->	Reds House Down	(Reds House 2F)
Reds House Down	(Reds House 2F)	->	Reds Room Entrance	(Reds House)
Rock Tunnel South Exit	(Rock Tunnel South Exit)	->	Route 10 Rock Tunnel Entrance	(East Kanto)
Rock Tunnel North Exit	(Rock Tunnel North Exit)	->	Route 9 Rock Tunnel Entrance	(Route 9 Route)
Rock Tunnel Passage TN	(Rock Tunnel 1F Passage)	->	Rock Tunnel BF1 South Passage East	(Rock Tunnel BF1 South)
Rock Tunnel South Ladder	(Rock Tunnel South Exit)	->	Rock Tunnel BF1 South Passage North	(Rock Tunnel BF1 South)
Rock Tunnel North Ladder	(Rock Tunnel North Exit)	->	Rock Tunnel BF1 North Passage South	(Rock Tunnel BF1 North)
Rock Tunnel Passage TS	(Rock Tunnel 1F Passage)	->	Rock Tunnel BF1 North Passage North	(Rock Tunnel BF1 North)
Rock Tunnel BF1 South Passage East	(Rock Tunnel BF1 South)	->	Rock Tunnel Passage TN	(Rock Tunnel 1F Passage)
Rock Tunnel BF1 North Passage North	(Rock Tunnel BF1 North)	->	Rock Tunnel Passage TS	(Rock Tunnel 1F Passage)
Rock Tunnel BF1 North Passage South	(Rock Tunnel BF1 North)	->	Rock Tunnel North Ladder	(Rock Tunnel North Exit)
Rock Tunnel BF1 South Passage North	(Rock Tunnel BF1 South)	->	Rock Tunnel South Ladder	(Rock Tunnel South Exit)
ROUTE_10_POKECENTER_1F Entrance	(Route 9 Route)	->	ROUTE_10_POKECENTER_1F Exit	(Route 10 Pokecenter)
POWER_PLANT Entrance	(Power Entrance)	->	POWER_PLANT Exit	(Power Plant Building)
ROUTE_10_POKECENTER_1F Stairs	(Route 10 Pokecenter)	->	Pokecenter Upstairs Multi-Exit	(Pokemon Center Upstairs)
ROUTE_10_POKECENTER_1F Exit	(Route 10 Pokecenter)	->	ROUTE_10_POKECENTER_1F Entrance	(Route 9 Route)
ROUTE_10_POKECENTER_1F Exit 2	(Route 10 Pokecenter)	->	ROUTE_10_POKECENTER_1F Entrance	(Route 9 Route)
X	(X)	->	ROUTE_10_POKECENTER_1F Stairs	(Route 10 Pokecenter)
Route 10 Rock Tunnel Entrance	(East Kanto)	->	Rock Tunnel South Exit	(Rock Tunnel South Exit)
ROUTE_12_SUPER_ROD_HOUSE Exit	(Super Rod House)	->	ROUTE_12_SUPER_ROD_HOUSE Entrance	(East Kanto)
ROUTE_12_SUPER_ROD_HOUSE Exit 2	(Super Rod House)	->	ROUTE_12_SUPER_ROD_HOUSE Entrance	(East Kanto)
ROUTE_12_SUPER_ROD_HOUSE Entrance	(East Kanto)	->	ROUTE_12_SUPER_ROD_HOUSE Exit	(Super Rod House)
Route 15 to Fuschia Gate Exit	(Fuchsia/Route 15 Gate)	->	Fuchsia To Route 15 Gate Entrance	(Fuchsia)
Route 15 to Fuschia Gate Exit 2	(Fuchsia/Route 15 Gate)	->	Fuchsia To Route 15 Gate Entrance 2	(Fuchsia)
Fuschia to Route 15 Exit	(Fuchsia/Route 15 Gate)	->	Route 15 to Fuschia Gate Entrance	(East Kanto)
Fuschia to Route 15 Exit 2	(Fuchsia/Route 15 Gate)	->	Route 15 to Fuschia Gate Entrance 2	(East Kanto)
Route 15 to Fuschia Gate Entrance	(East Kanto)	->	Fuschia to Route 15 Exit	(Fuchsia/Route 15 Gate)
Route 15 to Fuschia Gate Entrance 2	(East Kanto)	->	Fuschia to Route 15 Exit 2	(Fuchsia/Route 15 Gate)
Route 16 Hidden House Exit	(Route 16 Hidden House)	->	ROUTE_16_FUCHSIA_SPEECH_HOUSE Entrance	(Celadon Cut North)
Route 16 Hidden House Exit 2	(Route 16 Hidden House)	->	ROUTE_16_FUCHSIA_SPEECH_HOUSE Entrance	(Celadon Cut North)
Celadon to Route 16 Gate Exit	(Celadon/Cycling Road Gate West)	->	Route 16 to Celadon Gate Entrance	(Cycling Road North)
Celadon to Route 16 Gate Exit 2	(Celadon/Cycling Road Gate West)	->	Route 16 to Celadon Gate Entrance 2	(Cycling Road North)
Route 16 to Celadon Gate Exit	(Celadon/Cycling Road Gate East)	->	Celadon to Route 16 Gate Entrance	(Celadon)
Route 16 to Celadon Gate Exit 2	(Celadon/Cycling Road Gate East)	->	Celadon to Route 16 Gate Entrance 2	(Celadon)
Celadon to Route 16 Gate Entrance	(Celadon)	->	Route 16 to Celadon Gate Exit	(Celadon/Cycling Road Gate East)
Celadon to Route 16 Gate Entrance 2	(Celadon)	->	Route 16 to Celadon Gate Exit 2	(Celadon/Cycling Road Gate East)
